POS.WeekEndDate,Category,HA_._sold_COM,HA_._sold_EML,HA_._sold_other,HA_quantity_COM,HA_quantity_EML,HA_quantity_other,MNP_SA50.Sales.Amt,MNP_SA50.Sales.Amt_transformed,MNP_SA50.Sales.Qty,POS.Inventory,POS.Net...Sold,POS.Net.Quantity.Sold,POS.Brother.MNP.Net...Sold,POS.Brother.MNP.Net...Sold_transformed,POS.Brother.MNP.Net.Quantity.Sold,POS_SA50.Sales.Amt,POS_SA50.Sales.Qty,brother_SA50.Sales.Amt,brother_SA50.Sales.Qty,HA_promo_COM,HA_promo_EML,HA_promo_other,HA_promo_COM_weighted,HA_promo_EML_weighted,HA_promo_other_weighted,weighted_unit_price,division_name,display_cost,search_cost,shop_cost,video_cost,yt_Impressions,yt_Views,yt_Watch.time..hours.,yt_Average.view.duration,print_Engagement,print_Impressions,print_Outbound.clicks,print_Pin.clicks,print_Saves,link_Overview.page.views..total.,link_Overview.unique.visitors..total.,link_Life.page.views..total.,link_Life.unique.visitors..total.,link_Total.page.views..total.,link_Total.unique.visitors..total.,link_cost,fb_cost,ig_cost,web_Events,web_TotalSessions,web_AvgTimeonPage,web_AvgPageViews,web_locate_a_dealer,web_where_to_buy,web_add_to_cart,web_Total_prod_spec,web_Total_about_product,web_Total_image,web_Total_Video,web_Total_Downloads,web_Other,web_Total_PDP_Reviews,web_Total_PDP_Views,web_Social_new,web_Other_new,web_PaidSearch,web_Email,web_Affiliates,web_Referral,web_Social,web_OrganicSearch,web_Direct,web_Display,eml_SENT,eml_OPENED,eml_UOPEN,eml_COST,corona_cases,vaccine,Holiday,Holiday_Significance,Event,Event_Significance,Total_Holiday.Event_Count,Overall_Significance,Paid_Search,Paid_Social,trend,display_impressions,search_impressions,shop_impressions,video_impressions,link_paid_impressions,fb_impressions,ig_impressions,Paid_Search_impressions,Paid_Social_impressions
31-10-2020,Crafting,0,0,0,0,0,0,87774,34665.99975,2585,6227,66376,991,159474,106365.9997,3613,171119,1592,5324,37,0,0,0,0,0,0,66.9723108,HAD,2266.66,1755.42,513.72,0,162040,16087,874.8168,195.7142857,215,5704,22,177,16,0,0,0,0,0,0,0,9048.837534,1912.282466,2708,24464,4.275,1.786666667,2185,378,145,107,43,625,1477,33,18466,67,42973,19188,4,3056,99,0,71,42973,1518,518,10,0,0,0,0,579846,0,0,0,2,1,2,1,2269.14,10961.12,45,577536,154102,158091,,,1423637,394124,312193,1817761
31-10-2020,ES/Labeling,111427,4240,313540,1990,53,10236,155726,139137.4146,1618,134605,994744,25666,1156589,1140000.415,27361,762801,24017,6119,77,20,25,17,21.94460641,25,12.30699609,38.75513559,BMG,7237.24,2895.27,308.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,1823.44,1132,10290,5.8,2.271666667,3,867,262,353,78,693,777,39,650,65,22663,1437,640,3121,52,0,105,22663,3820,1112,3,0,0,0,0,579846,0,0,0,2,1,2,1,3204.1,3779.44,47,873905,36516,83451,,,241032,316796,119967,557828
31-10-2020,Sewing,0,0,0,0,0,0,3338500,1318527.584,17003,118356,2536292,27628,5893717,3873744.584,44850,5118284,46389,18925,219,0,0,0,0,0,0,91.80123317,HAD,5183.16,6971.39,615.09,0,279013,39208,1361.0745,124.5714286,3267,38247,70,3147,50,0,0,0,0,0,0,0,13899.46886,1163.401138,8725,50473,5.443333333,2.376666667,5565,2891,269,753,251,2102,1452,216,12419,317,118266,12960,43,10166,640,0,577,118266,19317,2794,3976,117436,42621,30262,88.077,579846,0,0,0,2,1,2,1,7586.48,15062.87,20,1089195,166592,232553,,,1794414,215377,399145,2009791
31-10-2020,Supplies,0,0,0,0,0,0,183544,167739.0374,15821,2229491,14567234,430935,14860630,14844825.04,449062,12693943,398141,109852,2306,0,0,0,0,0,0,33.8018432,BMG,9.46,4667.12,48.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432,8619,7.773333333,3.951666667,32,1309,1091,185,61,781,111,19,30,117,33748,27,29,1826,111,0,177,33748,4499,1950,0,0,0,0,0,579846,0,0,0,2,1,2,1,4715.69,0,55,8912,92345,13011,,,,,105356,0
07-11-2020,B2B Printing,36550,30126,14027,86,91,37,43358,46702.98708,126,7927,1566250,4922,1632213,1635557.987,5118,983155,3247,22605,70,50,20.33333333,20.83333333,50,20.16483516,23.10810811,318.2056989,BMG,2660.51,3835.06,0,0,0,0,0,0,0,0,0,0,0,57,32,0,0,69,32,0,0,0,1477,6531,8.817142857,3.384285714,119,1124,234,782,47,604,453,71,9,65,21208,151,9,411,76,0,59,21208,5109,716,0,0,0,0,0,755248,0,0,0,1,0,1,0,3835.06,0,50,988877,22096,,,0,,,22096,0
07-11-2020,B2C printing,289208,0,53628,1857,0,364,102509,124940.9796,1227,75522,4909648,30801,5099766,5122197.98,32539,6523086,42214,87609,511,25.72507992,0,23.33333333,22.82974792,0,21.0989011,159.3948729,BMG,0,3798.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.72,0,5474,27162,7.331428571,2.957142857,33,4268,1173,2643,295,2341,1722,372,28,317,77912,127,25,2072,556,0,369,77912,20906,3106,1,79036,12071,8593,59.277,755248,0,0,0,1,0,1,0,3798.2,132.72,80,0,68041,,,,10022,,68041,10022
07-11-2020,Crafting,0,0,0,0,0,0,102724,221961.261,880,5356,72182,991,177370,296607.261,1898,23034,673,2464,27,0,0,0,0,0,0,72.83216953,HAD,0,1512.51,0,0,141557,13814,739.0038,191,262,6027,18,219,25,0,0,0,0,0,0,0,0,0,616,4073,8.387142857,4.014285714,462,79,75,91,51,518,269,22,127,54,14848,249,13,913,902,0,104,14848,1497,395,0,0,0,0,0,755248,0,0,0,1,0,1,0,1512.51,0,64,0,131204,,,,,,131204,0
07-11-2020,ES/Labeling,25496,0,242832,487,0,9439,20899,16918.42504,402,137346,934311,25680,959444,955463.425,26135,1169972,36190,4234,53,20,0,11.85714286,20,0,8.892234388,36.3807574,BMG,0,3045.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,7648,7.175714286,2.968571429,2,688,255,344,66,682,679,40,725,78,21670,74,723,1813,67,0,94,21670,3732,1141,4,146094,65767,46811,109.5705,755248,0,0,0,1,0,1,0,3045.11,0,74,0,36626,,,,,,36626,0
07-11-2020,Sewing,0,0,0,0,0,0,2428134,5246348.753,40181,124876,2240386,24215,4712293,7530507.753,64730,969289,16329,43773,334,0,0,0,0,0,0,92.52060376,HAD,0,6861.28,0,0,272283,34485,1110.3502,115.5714286,944,12624,23,864,57,0,0,0,0,0,0,0,199.3,0.7,6490,33511,6.291428571,2.918571429,3611,2329,550,802,257,1826,1076,196,180,351,96341,1341,32,7758,1417,0,625,96341,19372,2944,22,358256,116836,78225,268.692,755248,0,0,0,1,0,1,0,6861.28,200,25,0,171427,,,,59346,286,171427,59632
07-11-2020,Supplies,0,0,0,0,0,0,356426,337769.6966,19034,2299143,15087062,453929,15544464,15525807.7,475076,9097024,316906,100976,2113,0,0,0,0,0,0,33.23484122,BMG,774.85,5760.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123,8336,8,3.76,23,1174,926,175,65,761,108,21,34,117,31156,8,34,1806,118,0,122,31156,4460,1788,0,0,0,0,0,755248,0,0,0,1,0,1,0,5760.02,0,71,345266,92283,,,,,,92283,0
14-11-2020,B2B Printing,16994,23894,14257,35,69,39,13514,10900.6018,28,8858,1914098,5883,1943806,1941192.602,5956,1693303,6386,16194,45,70,22,22.5,61.14285714,21.01449275,22.05128205,325.3528217,BMG,7504.88,3212.84,0,0,0,0,0,0,0,0,0,0,0,91,62,0,0,111,65,0,0,0,1283,6354,8.89,3.368571429,109,1043,131,802,89,602,426,84,8,69,20171,40,8,426,81,0,58,20171,5032,709,0,0,0,0,0,1064020,0,1,0,0,0,1,0,3212.84,0,76,2602880,18861,,,0,,,18861,0
14-11-2020,B2C printing,279273,0,97226,1426,0,496,96664,75207.51377,1541,75982,5879296,36882,6093512,6072055.514,39152,5572166,38992,117552,729,30.55555556,0,30,27.87458746,0,33.40725806,159.4040402,BMG,0,3511.52,189.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.6,0,5779,29599,7.528571429,2.95,29,4665,1085,3052,335,2732,2001,399,33,367,84478,143,31,2562,770,0,371,84478,22491,3230,1,280540,117448,85621,210.405,1064020,0,1,0,0,0,1,0,3700.95,238.6,81,0,63635,28456,,,12918,,92091,12918
14-11-2020,Crafting,0,0,0,0,0,0,61362,100404.8821,1083,5324,65774,1111,131016,170058.8821,2221,18738,1343,3880,27,0,0,0,0,0,0,59.19958596,HAD,450.24,3762.39,0,450.24,151764,17250,836.0947,179.5714286,235,6156,24,194,17,0,0,0,0,0,0,0,0,0,640,4328,7.424285714,3.584285714,462,111,67,113,34,581,324,14,168,55,15049,161,100,1243,868,0,83,15049,1412,458,3,0,0,0,0,1064020,0,1,0,0,0,1,0,3762.39,0,56,12042,210659,,12042,,,,210659,0
14-11-2020,ES/Labeling,91508,0,337905,1535,0,10830,9459,9441.642135,242,138222,1015905,27972,1037836,1037818.642,28342,686138,19746,12472,128,21.8,0,18.69230769,27.43395303,0,13.01786569,36.317071,BMG,3673.72,6095.98,335.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.02,34.65,1156,9510,6.501428571,2.661428571,6,849,301,440,83,881,1004,49,998,90,24148,281,777,2940,256,0,99,24148,3913,1229,15,0,0,0,0,1064020,0,1,0,0,0,1,0,6431.27,1327.67,68,839266,40873,123837,,,201209,4791,164710,206000
14-11-2020,Sewing,0,0,0,0,0,0,2928377,4791537.921,12381,126244,2140661,26044,5095327,6958487.921,38729,1186871,22677,26289,304,0,0,0,0,0,0,82.19384311,HAD,0,8563.84,0,0,326257,40054,1344.2851,120,690,11693,29,622,39,0,0,0,0,0,0,0,2782.530131,133.3098694,7098,38270,6.095714286,2.81,4190,2400,508,930,270,2252,1321,121,1181,402,105956,1522,38,8814,1230,0,679,105956,22435,3526,26,307142,83575,59427,230.3565,1064020,0,1,0,0,0,1,0,8563.84,2915.84,27,0,182072,,,,422883,30003,182072,452886
14-11-2020,Supplies,0,0,0,0,0,0,478251,448946.6827,16761,2277545,14499832,427377,15090191,15060886.68,446433,11630023,360568,112108,2295,0,0,0,0,0,0,33.92575801,BMG,7794.42,12687.49,49.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,9433,7.994285714,3.71,18,1180,982,195,90,925,135,22,51,149,34535,16,44,2706,141,0,128,34535,4505,1888,5,0,0,0,0,1064020,0,1,0,0,0,1,0,12736.87,0,75,4037235,101014,24309,,,,,125323,0
21-11-2020,B2B Printing,0,22913,26798,0,60,80,18394,18387.60152,56,9881,1840934,5394,1864828,1864821.602,5460,770754,2635,5500,10,0,22.33333333,22.14285714,0,23.16666667,20.1875,341.283046,BMG,9270.14,2971.38,0,0,0,0,0,0,0,0,0,0,0,174,127,0,0,210,132,0,0,0,1139,5633,8.207142857,3.192857143,123,945,71,691,58,542,399,55,4,55,17063,27,4,403,67,0,59,17063,4469,604,0,0,0,0,0,1224320,0,0,0,0,0,0,0,2971.38,0,53,1543515,18755,,,0,,,18755,0
21-11-2020,B2C printing,235110,347,156965,1085,3,766,130782,161438.6497,1620,76166,5905318,38246,6094616,6125272.65,40204,5310209,35384,58516,338,44,10,45,52.90492958,10,51.1227154,154.3979595,BMG,0,4279.98,776.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256.73,0,5751,31198,6.73,2.728571429,30,5132,589,2909,334,2718,2098,411,33,312,82579,484,27,3569,597,0,388,82579,22818,3312,3,3298,445,325,2.4735,1224320,0,0,0,0,0,0,0,5056.1,2256.73,92,0,68594,111638,,,158477,,180232,158477
21-11-2020,Crafting,0,0,0,0,0,0,55875,29396.37258,881,5180,64874,895,122448,95969.37258,1788,70683,1325,1699,12,0,0,0,0,0,0,72.48059218,HAD,2691.04,4313.31,0,2501.98,160272,30909,994.2146,115.8571429,225,5331,14,192,19,0,0,0,0,0,0,0,2964.1,368.9,1863,14907,5.267142857,2.494285714,1572,209,82,78,52,538,1006,16,10622,50,28893,10677,18,1813,180,0,84,28893,1412,711,12,0,0,0,0,1224320,0,0,0,0,0,0,0,4313.31,3333,62,257741,263115,,87585,,439214,58042,263115,497256
21-11-2020,ES/Labeling,106063,147,301948,1331,3,9460,10706,13311.33165,117,143635,1226302,30033,1250702,1253307.332,30375,1226967,32389,13694,225,40,20,24.05,40,20,12.86473542,40.82986781,BMG,8896.61,9108.46,604.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13907.21,2186.84,1444,12250,5.427142857,2.655714286,14,1008,422,476,100,1041,1190,49,1959,96,31552,1795,685,4112,123,0,123,31552,3946,1457,9,0,0,0,0,1224320,0,0,0,0,0,0,0,9712.81,16094.05,81,2094483,48434,191162,,,2065214,263743,239596,2328957
21-11-2020,Sewing,0,0,0,0,0,0,3134775,1649235.147,69724,124353,2013353,25977,5172897,3687357.147,95940,3565470,43340,24769,239,0,0,0,0,0,0,77.5050895,HAD,1241.94,10921.56,0,0,298016,42092,1426.9384,122,603,11856,18,544,41,0,0,0,0,0,0,0,7105.421684,491.1583161,9333,52553,5.852857143,2.534285714,5257,3362,714,889,298,2563,1390,180,10232,399,130682,10756,31,11012,364,0,711,130682,23998,5583,98,235532,80306,58688,176.649,1224320,0,0,0,0,0,0,0,10921.56,7596.58,31,252435,213789,,,,1183318,88907,213789,1272225
21-11-2020,Supplies,0,0,0,0,0,0,221375,287247.5507,7745,2282792,14880849,437073,15222340,15288212.55,447219,11582786,322218,120116,2401,0,0,0,0,0,0,34.04487935,BMG,1757.26,13955.03,74.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352,10033,7.584285714,3.567142857,25,1251,1076,168,88,1017,156,18,61,157,35510,33,39,3311,144,0,141,35510,4351,2011,3,101548,42287,29554,76.161,1224320,0,0,0,0,0,0,0,14029.24,0,74,1595727,106012,35772,,,,,141784,0
28-11-2020,B2B Printing,60181,11432,23915,137,34,68,19547,38916.39907,68,9431,1216060,3834,1236027,1255396.399,3903,771791,2671,420,1,80,21.36363636,22,80,21.02941176,21.76470588,317.1692619,BMG,7003.42,6345.38,0,0,0,0,0,0,0,0,0,0,0,256,197,0,0,320,205,0,0,0,1203,5915,8.225714286,3.204285714,94,1070,39,570,54,539,455,51,14,57,18214,49,13,510,39,0,56,18214,4556,692,0,0,0,0,0,1161707,0,1,1,1,1,2,2,6345.38,0,44,958827,24609,,,0,,,24609,0
28-11-2020,B2C printing,173441,0,138897,1301,0,834,61603,65775.68869,691,72372,5018327,32693,5099525,5103697.689,33488,3562735,23492,19595,104,34.04239766,0,37.5,29.35833467,0,54.16067146,153.4931869,BMG,0,9809.82,1176.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3168.04,0,6598,37816,6.712857143,2.574285714,28,6176,394,2668,282,2922,2307,333,48,320,92846,673,27,4408,399,0,2339,92846,24188,5781,1,0,0,0,0,1161707,0,1,1,1,1,2,2,10986.62,3168.04,100,0,87373,207176,,,256578,,294549,256578
28-11-2020,Crafting,0,0,0,0,0,0,40542,35028.96668,1138,5523,77006,1108,118961,113447.9667,2260,192605,2042,1413,14,0,0,0,0,0,0,69.49426895,HAD,6992.36,6427.69,0,3321.51,153321,42707,1210.9341,100.8571429,231,5505,16,185,30,0,0,0,0,0,0,0,7252.45,1024.24,2346,20078,4.817142857,2.108571429,1988,226,132,130,49,660,1246,14,14196,79,41325,14319,17,2945,150,0,117,41325,1794,729,7,0,0,0,0,1161707,0,1,1,1,1,2,2,6427.69,8276.69,82,1227711,625725,,137043,,905443,156416,625725,1061859
28-11-2020,ES/Labeling,58890,0,258883,947,0,7717,157723,172409.646,1417,147336,816091,20988,980319,995005.646,22506,1652007,39229,6505,101,35,0,21.70833333,32.96164139,0,16.74587834,38.88195826,BMG,7641.65,11370.4,572.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26298.32604,4116.633962,1300,11239,5.092857143,2.605714286,13,942,345,357,63,801,1014,46,1756,56,28450,1327,580,4152,87,0,164,28450,3483,1432,14,120351,41841,29288,90.26325,1161707,0,1,1,1,1,2,2,11942.59,30414.96,80,1833122,53076,202436,,,3944083,582427,255512,4526510
28-11-2020,Sewing,0,0,0,0,0,0,2299635,1986933.471,48907,144632,3349312,36395,5725148,5412446.471,85724,3775433,32657,76201,422,0,0,0,0,0,0,92.02659569,HAD,18954.72,12686.72,0,0,278040,40837,1218.2278,106.5714286,589,11536,34,509,46,0,0,0,0,0,0,0,15946.26231,997.6876936,12407,79865,5.474285714,2.228571429,6881,4394,1132,1154,338,3067,1662,178,32239,432,176263,32582,9,12449,619,0,830,176263,27653,5692,31,325552,106561,77625,244.164,1161707,0,1,1,1,1,2,2,12686.72,16943.95,31,5020807,243453,,,,2343258,180018,243453,2523276
28-11-2020,Supplies,0,0,0,0,0,0,144170,161987.1355,7732,2311345,9893622,295146,10116881,10134698.14,304539,14386447,402097,79089,1661,0,0,0,0,0,0,33.51937499,BMG,13123,23873.02,248.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838,9413,7.624285714,3.362857143,16,939,883,157,74,846,116,11,60,97,31322,44,27,3964,76,0,141,31322,3499,1660,2,0,0,0,0,1161707,0,1,1,1,1,2,2,24121.43,0,84,9437475,102707,58062,,,,,160769,0
05-12-2020,B2B Printing,58935,31290,25752,131,85,65,13168,13168,68,10548,1874086,5716,1889434,1889434,5790,1522184,5003,2180,6,62.85714286,22.35294118,23.33333333,59.31818182,22.52941176,24.15384615,327.8587211,BMG,2041.68,4635.85,0,0,0,0,0,0,0,0,0,0,0,117,83,0,0,149,85,386.51,0,0,1302,6978,8.4,3.27,112,1129,61,780,62,599,444,78,5,52,21570,26,5,581,72,0,76,21570,5406,812,0,0,0,0,0,1427945,0,0,0,1,1,1,1,4635.85,386.51,92,385997,18626,,,10299,,,18626,10299
05-12-2020,B2C printing,450269,0,55073,3074,0,495,89318,109457.9454,1522,77879,5859250,38847,6006372,6026511.945,40777,5591102,37131,57804,408,33.3709856,0,30,28.61669911,0,28.4040404,150.8234023,BMG,0,12099.73,1205.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764.7,0,7341,38879,7.035714286,2.662857143,32,6360,949,3428,362,3175,2435,470,23,377,100305,329,17,4893,593,0,1013,100305,27902,4129,3,0,0,0,0,1427945,0,0,0,1,1,1,1,13305.02,1764.7,94,0,98029,182382,,,144683,,280411,144683
05-12-2020,Crafting,0,0,0,0,0,0,74953,161954.9706,1544,5359,104418,1335,185193,272194.9706,2918,59347,594,5822,39,0,0,0,0,0,0,78.21354307,HAD,1490.58,4732.24,0,1008.76,147685,22371,931.8176,179.4285714,274,5966,13,233,28,0,0,0,0,0,0,0,2206.06,234.25,984,8310,7.104285714,3.7,761,125,98,127,39,555,456,13,3578,66,24365,3585,73,2102,140,0,85,24365,1730,592,3,0,0,0,0,1427945,0,0,0,1,1,1,1,4732.24,2440.31,69,132652,344165,,43342,,285088,31876,344165,316964
05-12-2020,ES/Labeling,38635,0,88821,739,0,3057,39457,45888.46895,956,153312,1140392,30661,1189283,1195714.469,31761,1406337,40991,9434,144,20,0,13.5,20,0,10.63259225,37.19198167,BMG,895.55,11284.99,629.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13458.8,1531.69,1352,12216,5.772857143,2.627142857,10,968,374,503,94,1092,1104,59,1271,95,31029,605,777,4556,74,0,143,31029,4404,1626,31,32848,17009,12877,24.636,1427945,0,0,0,1,1,1,1,11914.98,14990.49,75,168091,66016,184954,,,1659076,275943,250970,1935019
05-12-2020,Sewing,0,0,0,0,0,0,3108085,6713917.555,16898,130287,4572621,45832,7783358,11389190.56,63337,700669,10194,102652,607,0,0,0,0,0,0,99.76913008,HAD,14061.62,13028.31,0,0,286161,39957,1242.3289,112,532,11309,21,483,28,0,0,0,0,0,0,0,5071.36,324.93,12381,64634,5.931428571,2.648571429,8416,2710,1255,1267,385,3309,2192,165,9203,450,164310,9667,7,12214,2325,0,882,164310,34523,5008,8,262514,79757,50771,196.8855,1427945,0,0,0,1,1,1,1,13028.31,5396.29,29,3276348,245514,,,,674275,54916,245514,729191
05-12-2020,Supplies,0,0,0,0,0,0,337073,371659.8143,20097,2326528,15851451,456783,16308233,16342819.81,479375,13472459,352304,119709,2495,0,0,0,0,0,0,34.70048927,BMG,4893.68,11264.63,425.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2174,10542,7.768571429,3.527142857,18,1082,1074,171,86,1057,129,22,72,164,36663,28,52,3502,110,0,156,36663,4653,2036,5,0,0,0,0,1427945,0,0,0,1,1,1,1,11690.05,0,74,3735733,94180,82672,,,,,176852,0
12-12-2020,B2B Printing,0,19808,12841,0,57,29,18073,10960.49514,65,10953,1997916,5882,2023139,2016026.495,5979,1033738,3436,7150,32,0,22.5,25,0,21.66666667,27.24137931,339.659155,BMG,0,8508.31,0,0,0,0,0,0,0,0,0,0,0,80,48,0,0,111,50,917.03,0,0,966,6136,7.785714286,2.975714286,105,768,93,749,66,541,413,84,5,53,17492,42,5,755,75,0,71,17492,4407,781,0,0,0,0,0,1528144,0,0,0,0,0,0,0,8508.31,917.03,55,0,26628,,,25828,,,26628,25828
12-12-2020,B2C printing,332988,0,141076,2016,0,854,62015,55495.58604,959,83547,6889384,44721,7079488,7072968.586,46465,6869806,46129,128089,785,41.26832845,0,35,31.13475854,0,36.37002342,154.0486065,BMG,0,13146.53,1602.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210.72,0,5121,35491,6.672857143,2.708571429,30,3992,1099,3561,397,3094,2507,541,33,360,93429,209,20,7111,755,0,756,93429,23003,3635,2,129146,19494,14497,96.8595,1528144,0,0,0,0,0,0,0,14749.03,2210.72,89,0,122663,229672,,,235159,,352335,235159
12-12-2020,Crafting,0,0,0,0,0,0,82472,163309.1263,1465,4882,122686,1390,209142,289979.1263,2897,25853,1619,3984,42,0,0,0,0,0,0,88.25993525,HAD,573.16,4958.04,84.71,0,133088,13811,778.0407,202,227,6562,18,188,21,0,0,0,0,0,0,0,2777.76,351.23,1064,10386,5.732857143,2.774285714,804,145,115,167,53,535,568,6,5978,75,25584,6012,21,1826,121,0,88,25584,1631,686,1,0,0,0,0,1528144,0,0,0,0,0,0,0,5042.75,3128.99,74,91619,301635,43690,,,359843,55661,345325,415504
12-12-2020,ES/Labeling,160251,120,157902,2183,2,3827,6522,6039.362949,165,156663,1352329,34303,1377595,1377112.363,34701,820715,26619,18744,233,21.38888889,10,20.71428571,34.36962751,10,18.4997354,39.42153602,BMG,4255.62,10409.11,1372.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16152.52639,1958.833611,1535,14725,5.261428571,2.531428571,8,987,540,572,108,1311,1550,61,1998,127,36053,1388,731,5706,120,0,167,36053,4355,2197,61,101751,40911,30170,76.31325,1528144,0,0,0,0,0,0,0,11781.76,18111.36,72,2103478,85203,361415,,,2261205,354664,446618,2615869
12-12-2020,Sewing,0,0,0,0,0,0,2338661,4630961.838,12544,113278,2899016,32588,5382500,7674800.838,46068,1305163,27644,144823,936,0,0,0,0,0,0,88.95948232,HAD,11290.49,12858.33,194.52,0,286313,38026,1189.4747,112,533,9494,19,475,39,0,0,0,0,0,0,0,7437.11,1022.37,13286,78141,5.385714286,2.397142857,9516,2263,1507,1546,383,3558,2737,69,20857,578,185105,21436,5,14093,1389,0,857,185105,34733,5620,8,137704,51358,37997,103.278,1528144,0,0,0,0,0,0,0,13052.85,8459.48,27,2619433,250352,83615,,,1291590,219663,333967,1511253
12-12-2020,Supplies,0,0,0,0,0,0,279025,247330.0293,7120,2319026,15504877,449401,15896387,15864692.03,459010,11563382,309539,112485,2489,0,0,0,0,0,0,34.49935316,BMG,0,12056.42,109.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,10279,7.321428571,3.427142857,22,985,1074,185,96,1018,147,21,74,152,34870,50,38,3501,121,0,105,34870,4417,2044,3,0,0,0,0,1528144,0,0,0,0,0,0,0,12165.93,0,83,0,98572,24363,,,,,122935,0
19-12-2020,B2B Printing,6468,27697,13144,11,71,33,13088,12415.92362,22,9866,1567064,4815,1581612,1580939.924,4844,702678,2426,1460,7,50,22.30769231,24,50,23.66197183,24.24242424,325.4464486,BMG,11031.39,7737.57,0,0,0,0,0,0,0,0,0,0,0,64,40,0,0,91,41,911.63,0,0,1046,6057,6.904285714,2.781428571,124,871,51,634,50,457,351,84,8,49,16210,47,8,1041,102,0,54,16210,4111,694,0,0,0,0,0,1502541,369,0,0,3,0,3,0,7737.57,911.63,31,1274788,24799,,,31918,,,24799,31918
19-12-2020,B2C printing,159284,0,242061,728,0,1131,84943,82679.17251,716,78226,5647096,35916,5823543,5821279.173,37121,3599296,23151,91504,489,30.38461538,0,34,26.83894231,0,38.85941645,157.2259447,BMG,0,16175.11,996.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501.14,0,5101,34079,6.301428571,2.662857143,34,4162,905,3089,317,2936,2366,488,41,342,88052,271,23,7291,1125,0,781,88052,20648,3940,0,499005,198009,147729,374.25375,1502541,369,0,0,3,0,3,0,17171.95,2501.14,81,0,150175,139291,,,267376,,289466,267376
19-12-2020,Crafting,0,0,0,0,0,0,186733,103201.1231,1659,4880,121523,1327,315198,231666.1231,3039,154776,1104,6942,53,0,0,0,0,0,0,91.57438583,HAD,2368.93,4558.66,137.66,0,200678,16822,1163.9629,247.5714286,220,5562,18,182,20,0,0,0,0,0,0,0,4227.651769,1010.358231,1691,17356,4.681428571,2.212857143,1266,211,214,158,57,706,836,21,11198,88,37558,11288,6,2039,1623,0,113,37558,1595,691,1,0,0,0,0,1502541,369,0,0,3,0,3,0,4696.32,5238.01,75,248898,358081,83043,,,655353,175078,441124,830431
19-12-2020,ES/Labeling,62676,0,265082,1056,0,6222,10410,11298.68124,327,155551,1318850,32542,1338716,1339604.681,33016,1195535,35266,9456,147,31.81818182,0,25,28.98723404,0,22.08519637,40.52686682,BMG,4952.78,10538.37,2496.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21709.72,2696.83,1378,14140,4.81,2.395714286,13,1021,344,440,69,1247,1517,56,1840,85,32834,1341,681,6242,163,0,106,32834,3834,1569,204,0,0,0,0,1502541,369,0,0,3,0,3,0,13035.36,24406.55,65,2001739,79518,529684,,,2991942,465285,609202,3457227
19-12-2020,Sewing,0,0,0,0,0,0,1786461,987321.2013,8908,112344,2639142,29570,4578564,3779424.201,39233,4355243,34767,152961,755,0,0,0,0,0,0,89.25051336,HAD,10691.53,8867.56,1178.11,0,293033,36319,1505.312,149.5714286,529,8926,22,480,27,0,0,0,0,0,0,0,7623.91,1388.39,11325,69003,5.397142857,2.354285714,7730,2367,1228,1083,312,3053,2082,131,19771,426,161193,20137,4,13507,524,0,815,161193,28530,5479,7,248404,93170,70028,186.303,1502541,369,0,0,3,0,3,0,10045.67,9012.3,26,2851150,201613,295231,,,1389317,292222,496844,1681539
